p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
ARHGEF15	1.30760435967769e-26	0.255009520554657	0.229	0.015	1.72839144262197e-22	ARHGEF15
NRP1	1.32004198728925e-26	-0.611577884929588	0.014	0.384	1.74483149879893e-22	NRP1
NFAT5	1.32450190673304e-26	0.398455198390973	0.465	0.31	1.75072662031973e-22	NFAT5
DDIT4	1.33579048621655e-26	0.599348325731518	0.458	0.197	1.76564786468103e-22	DDIT4
UCP2	1.49606762254107e-26	0.43806624025453	0.486	0.125	1.97750218347478e-22	UCP2
HSPB2	2.55090942938343e-26	-0.424266755947393	0	0.329	3.37179208375902e-22	HSPB2
ARHGEF25	2.55090942938577e-26	-0.371991104916596	0	0.329	3.37179208376212e-22	ARHGEF25
CHPF	3.08328058286452e-26	-0.457442913666574	0.014	0.378	4.07548027443032e-22	CHPF
SPTSSA	3.31880670263206e-26	0.440855550469438	0.826	0.624	4.38679869953906e-22	SPTSSA
FBLIM1	3.66098718946244e-26	-0.948296312583127	0.319	0.608	4.83909286703145e-22	FBLIM1
KLF10	3.71562798117125e-26	0.53818448091521	0.597	0.27	4.91131706551216e-22	KLF10
PLPP1	3.75129446468028e-26	0.557063776862567	0.729	0.504	4.95846102341439e-22	PLPP1
ASPN	5.01580978149242e-26	-0.675153362656276	0	0.326	6.62989736917668e-22	ASPN
TMEM109	6.76850407589948e-26	0.375756534669149	0.576	0.448	8.94660868752393e-22	TMEM109
CCDC80	8.96567602719511e-26	-1.28238685496668	0.458	0.752	1.18508305727465e-21	CCDC80
MTUS2	1.0821670245268e-25	-0.485988164983915	0	0.323	1.43040837301952e-21	MTUS2
FAM63B	1.08604661148319e-25	0.393745460644802	0.486	0.244	1.43553641105848e-21	FAM63B
PXN	1.42458099413795e-25	0.360808707333025	0.361	0.137	1.88301115805154e-21	PXN
GAS1	1.7457854123544e-25	-0.707413513168463	0.021	0.386	2.30757915805005e-21	GAS1
EMP1	2.07515676150386e-25	0.61756049185126	0.806	0.419	2.7429422073558e-21	EMP1
HSPB6	2.12105658605094e-25	-0.783079587219295	0.035	0.408	2.80361259544213e-21	HSPB6
MEG3	2.33074825972968e-25	-1.15302623239358	0.285	0.594	3.08078304971069e-21	MEG3
SMOC1	2.76074768948686e-25	-0.509865626590368	0	0.318	3.64915629596373e-21	SMOC1
RRAD	3.08334827849618e-25	-0.717409288519555	0.007	0.352	4.07556975451625e-21	RRAD
DAB2	3.92353767317662e-25	0.56595677152765	0.611	0.211	5.18613209640486e-21	DAB2
ENHO	4.39337646795623e-25	0.281059163178142	0.257	0.028	5.80716501534455e-21	ENHO
CDO1	4.52688583365846e-25	-0.498438180548814	0	0.316	5.98363769492975e-21	CDO1
EFNB2	5.85123632882783e-25	0.335022107914459	0.361	0.071	7.73416417944462e-21	EFNB2
FZD6	7.42651000279474e-25	0.266414978768076	0.229	0.029	9.81636092169408e-21	FZD6
EMP2	8.06601293405679e-25	-0.447226378274281	0.042	0.422	1.06616558962363e-20	EMP2
TMEM47	8.95352171476773e-25	-0.375168578696817	0	0.312	1.183476500258e-20	TMEM47
SCARA3	1.51024439398421e-24	-0.621041302916579	0.028	0.387	1.99624103996832e-20	SCARA3
GPR146	1.57855156977958e-24	0.356663691692167	0.361	0.103	2.08652946493464e-20	GPR146
KLF2	1.948234307544e-24	0.741092571296743	0.965	0.788	2.57517610771166e-20	KLF2
STT3B	2.34034305971837e-24	0.341900175627076	0.458	0.258	3.09346545633575e-20	STT3B
NPNT	2.36682772020246e-24	-0.695855558112049	0.021	0.375	3.12847288056362e-20	NPNT
TCEA3	2.38467326491182e-24	-0.359179273576789	0	0.308	3.15206112156045e-20	TCEA3
ITGA6	2.44621803480078e-24	0.309125929006763	0.319	0.046	3.23341099839968e-20	ITGA6
ETS1	2.48451177253508e-24	0.408809453002252	0.486	0.133	3.28402766093687e-20	ETS1
TCF4	2.50765730719931e-24	0.504817373064012	0.75	0.498	3.31462142865604e-20	TCF4
OSTF1	3.24295734908204e-24	0.412137634038455	0.674	0.522	4.28654102401663e-20	OSTF1
PLOD1	3.2842572422836e-24	0.342383150763245	0.382	0.182	4.34113122285047e-20	PLOD1
PLS3	4.00006560974556e-24	-0.795310169308002	0.514	0.738	5.28728672296169e-20	PLS3
HYAL2	4.45252708245774e-24	0.392479094628265	0.465	0.136	5.88535029759265e-20	HYAL2
AUTS2	4.54464408053026e-24	-0.409525397955701	0.014	0.355	6.0071105456449e-20	AUTS2
ABRACL	4.96766508644818e-24	-0.467696131646517	0.069	0.456	6.56625971126721e-20	ABRACL
PDGFRB	5.13913791183888e-24	-0.385810926387946	0	0.304	6.79291249186863e-20	PDGFRB
CTNNA1	5.56085586743165e-24	0.413412601226285	0.674	0.465	7.35033928557116e-20	CTNNA1
TPST2	5.73171863204288e-24	0.420238642970855	0.444	0.205	7.57618568783428e-20	TPST2
ITGA8	6.27489625307972e-24	-0.907210235003962	0.146	0.463	8.29415786732078e-20	ITGA8
FIBIN	6.53978393937585e-24	-0.702041933064473	0.014	0.352	8.64428641106699e-20	FIBIN
MMP2	6.69498459652199e-24	-0.777188213456361	0.028	0.385	8.84943063968277e-20	MMP2
CFAP43	7.19827044644824e-24	0.278021275661449	0.25	0.047	9.51467387611528e-20	CFAP43
IL17RA	8.0275106789491e-24	0.367140961494531	0.306	0.069	1.06107636154349e-19	IL17RA
VASN	8.83118384157512e-24	-0.415884251374955	0.028	0.384	1.1673058801794e-19	VASN
SMARCD3	9.36347728591806e-24	-0.419787342220626	0.007	0.335	1.23766442765265e-19	SMARCD3
SGCG	9.68526750205345e-24	-0.491152978064383	0	0.301	1.28019865842143e-19	SGCG
ENAH	1.03337836270663e-23	-0.501350669601424	0.014	0.353	1.36591951982562e-19	ENAH
PSEN2	1.51812762677102e-23	0.341701617160884	0.375	0.122	2.00666109706593e-19	PSEN2
MYH9	1.57457610175013e-23	0.466283531500311	0.583	0.306	2.08127469129332e-19	MYH9
CSRP2	1.76714685106466e-23	-1.12631351528496	0.896	0.835	2.33581470773727e-19	CSRP2
DMPK	1.83339801197848e-23	-0.478844980184974	0.007	0.33	2.42338549223316e-19	DMPK
EPDR1	1.84795577912828e-23	-0.38942076328957	0.007	0.331	2.44262794885176e-19	EPDR1
ZEB2	2.07221913466356e-23	-0.409650537502924	0	0.297	2.7390592521983e-19	ZEB2
ACTG2	2.4931342731678e-23	-0.977099576253263	0	0.296	3.2954248822732e-19	ACTG2
SUSD5	2.53963412264093e-23	-0.436041987677117	0	0.296	3.35688838330678e-19	SUSD5
CSRP1	2.92543158395709e-23	-0.987884508829847	0.882	0.783	3.86683546767448e-19	CSRP1
TXNDC5	3.87689288532988e-23	-0.526437602231761	0.139	0.536	5.12447701582903e-19	TXNDC5
PPP1R12B	3.8822314183164e-23	-0.363719862824544	0	0.294	5.13153348873061e-19	PPP1R12B
GSN	4.07902542850335e-23	-2.57271474724484	0.896	0.945	5.39165581139573e-19	GSN
ATOX1	4.38133401420124e-23	0.466943334778751	0.965	0.81	5.7912472999712e-19	ATOX1
HSPA12B	4.41166109567422e-23	0.252340986240332	0.271	0.032	5.83133363626219e-19	HSPA12B
RASL12	4.49847949665144e-23	-0.407846025735065	0	0.293	5.94609019867387e-19	RASL12
BTBD3	4.56947709690087e-23	0.322384078420182	0.306	0.073	6.03993482668357e-19	BTBD3
EFHD1	4.66715139346773e-23	-0.447159357208317	0	0.293	6.16904071188565e-19	EFHD1
MYH10	4.8150825251693e-23	-0.477812294479104	0.042	0.395	6.36457608176877e-19	MYH10
SNCAIP	4.84890150206233e-23	0.276875256258743	0.257	0.038	6.40927800542599e-19	SNCAIP
NCAM1	6.25305353208498e-23	-0.63091362362536	0.049	0.412	8.26528615870992e-19	NCAM1
CLMP	6.85989697810398e-23	-0.38704445838869	0.007	0.325	9.06741182565784e-19	CLMP
SHISA4	7.55082753166699e-23	-0.426222441048293	0.021	0.36	9.98068383135743e-19	SHISA4
PROCR	9.21487264113211e-23	0.419272134907805	0.368	0.072	1.21802186570484e-18	PROCR
MTUS1	1.01806477790197e-22	0.377968798993418	0.465	0.214	1.34567802343082e-18	MTUS1
CMTM8	1.40179486490191e-22	0.268785792540451	0.229	0.024	1.85289245242735e-18	CMTM8
HS3ST1	1.77055236285422e-22	0.411160555542138	0.375	0.079	2.34031611322071e-18	HS3ST1
CRIP2	2.05763628087699e-22	0.459433940399501	0.986	0.88	2.71978363606321e-18	CRIP2
MYLK	2.19309071947551e-22	-0.790711659241349	0.458	0.536	2.89882731300273e-18	MYLK
MARCKSL1	2.34596817703029e-22	0.58814530176543	0.59	0.216	3.10090073639864e-18	MARCKSL1
SPARCL1	2.50807076435788e-22	-0.961929101166558	0.125	0.463	3.31516793632825e-18	SPARCL1
KCNMB1	3.36094910264258e-22	-0.394756516340701	0	0.284	4.44250252387296e-18	KCNMB1
PRRX1	4.36443602194659e-22	-0.375870171203289	0.007	0.316	5.76891153380901e-18	PRRX1
PDLIM1	4.77738146542697e-22	0.538779299829643	0.722	0.496	6.31474282100137e-18	PDLIM1
COL15A1	4.78620600174146e-22	-0.473851727417906	0.014	0.335	6.32640709310186e-18	COL15A1
NEXN	5.1285164646093e-22	-0.606097156358157	0.062	0.423	6.77887306292057e-18	NEXN
EMB	6.83186146598915e-22	-0.476503189318292	0.007	0.313	9.03035448574446e-18	EMB
COL6A3	7.97463574676234e-22	-0.47979395865559	0.014	0.33	1.05408735300705e-17	COL6A3
ITIH4	8.49974981336093e-22	-1.12141185658054	0.042	0.371	1.12349693033005e-17	ITIH4
TMEM45A	9.13180744855304e-22	-0.395381238689367	0.014	0.332	1.20704230854974e-17	TMEM45A
FLNA	9.84461291360181e-22	-0.98298746100138	0.472	0.715	1.30126093491989e-17	FLNA
VCAN	1.03174960457318e-21	-0.442576052111924	0	0.278	1.36376662732483e-17	VCAN
PDLIM4	1.03853271457066e-21	0.52850598531589	0.604	0.341	1.37273254211949e-17	PDLIM4
ACVRL1	1.04699734060023e-21	0.400435303445903	0.528	0.243	1.38392108480538e-17	ACVRL1
TCAP	1.22188770329777e-21	-1.00681358459156	0.014	0.328	1.615091166219e-17	TCAP
LIMS2	1.26967144240084e-21	-0.588563444291773	0.062	0.405	1.67825171256543e-17	LIMS2
RBP4	1.26989093620621e-21	-0.860041282020776	0.035	0.367	1.67854183947736e-17	RBP4
EFEMP2	1.2871114163417e-21	-0.462231181633131	0.118	0.504	1.70130387012046e-17	EFEMP2
SNTB2	1.63199058232288e-21	0.40410096248668	0.514	0.281	2.15716515171438e-17	SNTB2
PTPRB	1.99502748721474e-21	0.393638407150829	0.396	0.09	2.63702733260044e-17	PTPRB
COL5A2	2.24055537758985e-21	-0.621495814128948	0.062	0.418	2.96156609809826e-17	COL5A2
DDR2	2.5336525274104e-21	-0.316501482324088	0	0.273	3.34898191073107e-17	DDR2
APP	2.80771268076171e-21	0.415036727584459	0.993	0.9	3.71123462143082e-17	APP
ST5	4.22989984536827e-21	-0.545155034251663	0.021	0.337	5.59108161560777e-17	ST5
HAND2	4.91734564277926e-21	-0.336752621620168	0.007	0.302	6.49974747062563e-17	HAND2
HSPB1	4.9383721815435e-21	-1.16741965760575	0.771	0.838	6.52754034956419e-17	HSPB1
PRNP	5.9647055461594e-21	-0.503403561513258	0.035	0.366	7.8841477909135e-17	PRNP
ENG	5.96655690952133e-21	0.463773770004445	0.681	0.311	7.8865949230053e-17	ENG
FAM198B	6.37623980165841e-21	-0.375458256457895	0.014	0.32	8.42811376983208e-17	FAM198B
TSPAN14	6.69599609663899e-21	0.287463777758403	0.278	0.054	8.85076764053741e-17	TSPAN14
TPM3	7.69119055813352e-21	0.457787594588504	0.868	0.614	1.01662156797409e-16	TPM3
CELF2	8.38545887022301e-21	-0.477163534674994	0.132	0.513	1.10838995346608e-16	CELF2
MECOM	8.52375035757688e-21	-0.297724713879012	0	0.267	1.12666932226451e-16	MECOM
CPNE2	9.4107383267701e-21	0.296513478020092	0.361	0.159	1.24391139203247e-16	CPNE2
HK2	9.43400056335374e-21	-0.437452756780135	0.014	0.318	1.2469861944641e-16	HK2
CTGF	9.58709160155788e-21	-0.899752590051223	0.236	0.539	1.26722176789392e-16	CTGF
SH3BP5	1.10740653937554e-20	0.355899395678177	0.354	0.088	1.46376996374659e-16	SH3BP5
CPED1	1.11138149401019e-20	-0.645696662590932	0.181	0.529	1.46902405878267e-16	CPED1
SOST	1.12655387376529e-20	-1.08081499065417	0.042	0.351	1.48907891034296e-16	SOST
CNN2	1.23198887557631e-20	-0.574507668264858	0.215	0.578	1.62844289573677e-16	CNN2
ADCY4	1.46708794074584e-20	0.260921751594446	0.271	0.04	1.93919684007786e-16	ADCY4
LYN	1.69929996171183e-20	0.362274328423971	0.368	0.08	2.2461346893907e-16	LYN
PCOLCE	1.76584866366294e-20	-1.05021115550033	0.319	0.547	2.33409876362967e-16	PCOLCE
PCDH7	1.81038237408102e-20	-0.614249168663482	0.104	0.458	2.39296342206029e-16	PCDH7
LTBP1	1.98277215365601e-20	-0.503654005155301	0.076	0.432	2.62082823270251e-16	LTBP1
PPP1R14A	1.99690412189953e-20	-0.889565174334556	0.444	0.537	2.63950786832679e-16	PPP1R14A
LRRC17	2.60001230535208e-20	-0.314652808880645	0	0.262	3.43669626521438e-16	LRRC17
PCOLCE2	2.67657062842351e-20	-0.652856557611463	0.021	0.328	3.5378910566502e-16	PCOLCE2
FAT1	2.93383637571418e-20	-0.354973050482783	0.007	0.295	3.87794492141901e-16	FAT1
PTGS1	3.34690655217889e-20	0.511538535315304	0.299	0.08	4.42394108067006e-16	PTGS1
PLOD2	3.75128343726059e-20	-0.354611494087949	0.014	0.313	4.95844644737104e-16	PLOD2
PI15	3.76376664379237e-20	-0.331494070591577	0	0.26	4.97494674976476e-16	PI15
HEYL	3.76376664379582e-20	-0.325824640919522	0	0.26	4.97494674976932e-16	HEYL
WBP1L	4.09068014950653e-20	0.318069944329722	0.41	0.168	5.40706102161773e-16	WBP1L
CAPN2	4.72950680190412e-20	0.322307183932197	0.576	0.486	6.25146209075686e-16	CAPN2
NDUFA8	4.88090323920159e-20	0.284504996120508	0.576	0.534	6.45157790157666e-16	NDUFA8
ANP32A	5.51950783312863e-20	0.378001533887952	0.715	0.547	7.29568545382943e-16	ANP32A
DKK3	5.63002682745747e-20	-0.843967793235797	0.299	0.615	7.44176946053328e-16	DKK3
MSRB1	5.78285656510868e-20	-0.725921017083838	0.188	0.521	7.64377980776066e-16	MSRB1
QSOX1	6.20413866182794e-20	-0.446604392775158	0.083	0.432	8.20063048320417e-16	QSOX1
QPCT	6.80305410154018e-20	-0.386615370219545	0.007	0.291	8.99227691141581e-16	QPCT
KANK1	7.22925488404531e-20	-0.404888836509392	0.042	0.365	9.55562910573109e-16	KANK1
PPP1R11	7.29210111595873e-20	0.317691298349068	0.521	0.403	9.63869925507425e-16	PPP1R11
TSPAN5	7.61703811724791e-20	0.304909911940518	0.403	0.198	1.00682009833783e-15	TSPAN5
ITM2C	9.30583392522575e-20	0.458168958605076	0.91	0.81	1.23004512823634e-15	ITM2C
RHOA	9.7034189939905e-20	0.413546738065461	0.979	0.947	1.28259792262566e-15	RHOA
STXBP6	9.95937733874162e-20	0.348429719338791	0.403	0.112	1.31643049663487e-15	STXBP6
GXYLT2	1.00375106903495e-19	-0.45246455262605	0.042	0.367	1.3267581630504e-15	GXYLT2
SLMAP	1.12311685875627e-19	-0.672238390568328	0.139	0.476	1.48453586390404e-15	SLMAP
FBLN1	1.34336487405671e-19	-1.17669244786585	0.326	0.472	1.77565969052816e-15	FBLN1
CLU	1.44288128767211e-19	-1.46930014424096	0.764	0.834	1.90720048604499e-15	CLU
ADCY5	1.44972081121237e-19	-0.317753995754584	0	0.253	1.9162409682605e-15	ADCY5
LRRN4CL	1.54717715030373e-19	0.323508366651007	0.278	0.044	2.04505875727146e-15	LRRN4CL
CD44	1.58173032116383e-19	-0.334025142455843	0	0.252	2.09073113851434e-15	CD44
NOX4	1.63465539562205e-19	-0.415890837881257	0.021	0.317	2.16068750193322e-15	NOX4
GNB2	1.64951132630574e-19	0.375782358781124	0.958	0.911	2.18032407111093e-15	GNB2
GNAI1	1.70706025819294e-19	-0.326326590377353	0.007	0.286	2.25639224927942e-15	GNAI1
UCHL1	1.85945569289557e-19	-0.388872500962779	0.007	0.285	2.45782853486936e-15	UCHL1
HTRA3	2.23577524742352e-19	-0.866262085570571	0.25	0.559	2.95524772204441e-15	HTRA3
NFIX	2.55540509750163e-19	-0.471544321842567	0.16	0.53	3.37773445787766e-15	NFIX
SERPINF1	2.558206713519e-19	-1.16072399344625	0.215	0.405	3.38143763392942e-15	SERPINF1
RCAN1	2.84696966092798e-19	0.668771115790267	0.458	0.241	3.7631244978146e-15	RCAN1
SULT1A1	2.91612869448781e-19	0.392970196731973	0.417	0.134	3.85453890837399e-15	SULT1A1
ADAMTSL5	2.95188685100914e-19	-0.309053195709011	0.007	0.284	3.90180403966388e-15	ADAMTSL5
PMEPA1	3.08858499424608e-19	-0.527973967660435	0.194	0.555	4.08249164539447e-15	PMEPA1
SLC48A1	3.62317360921014e-19	-0.432249488809409	0.167	0.539	4.78911087665396e-15	SLC48A1
CBFA2T3	3.67719064804916e-19	0.283703043342961	0.299	0.056	4.86051059859138e-15	CBFA2T3
ABI3	3.82100689771383e-19	0.283591849416878	0.264	0.04	5.05060691739814e-15	ABI3
AK1	4.07229968333566e-19	-0.32941648499352	0.014	0.301	5.38276572143308e-15	AK1
TNFRSF12A	4.12295060769077e-19	-0.622025294215744	0.181	0.535	5.44971611324566e-15	TNFRSF12A
SLC3A2	4.24594574864553e-19	0.478185805322693	0.674	0.442	5.61229109055967e-15	SLC3A2
SLC31A2	5.00833818662901e-19	0.286967513677003	0.34	0.175	6.62002141508622e-15	SLC31A2
GLUD1	5.61558472851717e-19	0.343165470380693	0.625	0.454	7.422679894154e-15	GLUD1
LSP1	5.75606016612719e-19	-0.502370667005654	0.021	0.312	7.60836032758692e-15	LSP1
FMO2	6.46101184705077e-19	-0.81692914935526	0.278	0.543	8.5401654594317e-15	FMO2
VGLL4	6.54831434752909e-19	0.35634507509653	0.424	0.25	8.65556190456395e-15	VGLL4
MYO6	7.31600058533005e-19	0.250327276699997	0.278	0.079	9.67028957368926e-15	MYO6
CDC42EP3	9.44261743013868e-19	-0.565850920590009	0.153	0.5	1.24812517191573e-14	CDC42EP3
MYL12A	9.64846546669725e-19	0.383013160593939	1	0.974	1.27533416538804e-14	MYL12A
NEAT1	1.01490334097802e-18	0.607844947649763	0.792	0.61	1.34149923610475e-14	NEAT1
ID2	1.0775555747559e-18	-0.72924822416162	0.347	0.643	1.42431295871235e-14	ID2
ALCAM	1.30092153628091e-18	-0.364134186273911	0.007	0.275	1.71955808665611e-14	ALCAM
AOC3	1.30578592581389e-18	-0.303287917341957	0	0.241	1.7259878367408e-14	AOC3
CYP4B1	1.31136783805975e-18	0.339362157789084	0.208	0.023	1.73336600834738e-14	CYP4B1
PLK2	1.39259629825656e-18	0.550972961737431	0.361	0.114	1.84073378703552e-14	PLK2
JPH2	1.52402640389957e-18	-0.295167339849096	0	0.24	2.01445810067446e-14	JPH2
LZTS2	1.59521452325213e-18	-0.32498779890306	0.062	0.382	2.10855455683466e-14	LZTS2
NQO1	1.6372803813111e-18	0.256735911071209	0.292	0.082	2.16415720801702e-14	NQO1
SMIM3	1.81493261766205e-18	-0.360254088784397	0.007	0.274	2.3989779340257e-14	SMIM3
RASL11A	1.85385094083206e-18	-0.498732674678195	0.014	0.291	2.45042017359182e-14	RASL11A
TUBA1C	1.85706634953489e-18	-0.327522323338367	0.028	0.316	2.45467030081522e-14	TUBA1C
FRZB	2.01419784888998e-18	-0.771726255585588	0.028	0.319	2.66236671666278e-14	FRZB
LAMA4	2.06382979126928e-18	0.355701620246517	0.417	0.174	2.72797021809974e-14	LAMA4
MOB2	2.40256601748188e-18	0.359381340581894	0.444	0.286	3.17571176190755e-14	MOB2
DMD	2.55745556942794e-18	-0.388889268099355	0.028	0.321	3.38044477166986e-14	DMD
ARHGAP10	3.37515339456244e-18	0.290010322997548	0.368	0.15	4.46127775693263e-14	ARHGAP10
IRF9	3.77603174435001e-18	0.332230820478258	0.368	0.145	4.99115875968184e-14	IRF9
CMIP	3.90444266943988e-18	0.378247185031257	0.396	0.122	5.16089232046563e-14	CMIP
SHISA5	3.94867452079042e-18	0.425342876640887	0.847	0.653	5.21935798158077e-14	SHISA5
RAC1	4.18911702785487e-18	0.366987989160218	0.889	0.759	5.53717488741857e-14	RAC1
RGL2	4.3953277217892e-18	0.29321923542149	0.382	0.14	5.80974418266097e-14	RGL2
TTC9	4.63774445532448e-18	0.313318270109742	0.278	0.052	6.1301706210479e-14	TTC9
PTPN12	4.72714712277223e-18	0.31292713929118	0.368	0.162	6.24834306688033e-14	PTPN12
RASL11B	4.76120548717381e-18	-0.422016453193879	0.035	0.333	6.29336141294634e-14	RASL11B
MAP3K1	5.1421246968327e-18	0.269045210366522	0.285	0.062	6.79686042427347e-14	MAP3K1
TIMP1	7.13987898132588e-18	-0.978323539820408	0.083	0.401	9.43749203751655e-14	TIMP1
LOX	7.3774416461003e-18	-0.410376333703759	0.021	0.299	9.75150236781537e-14	LOX
PDE1A	7.45700581401962e-18	-0.268950655399789	0	0.232	9.85667028497114e-14	PDE1A
CSPG4	7.58472584724548e-18	-0.278657130258303	0	0.232	1.00254906248891e-13	CSPG4
MDFIC	7.62227731793348e-18	0.328726974485741	0.431	0.152	1.00751261588445e-13	MDFIC
PIR	8.04554245322686e-18	0.292861297090181	0.25	0.069	1.06345980146753e-13	PIR
GYPC	8.44266941817022e-18	0.262407232203108	0.312	0.139	1.11595204369374e-13	GYPC
CDK2AP2	8.4729615240286e-18	-0.415824399517937	0.153	0.506	1.1199560542461e-13	CDK2AP2
LRRC32	8.66937105900603e-18	0.323877320744511	0.382	0.104	1.14591746657942e-13	LRRC32
PACSIN2	9.21364698538465e-18	0.266434325406308	0.458	0.343	1.21785985852814e-13	PACSIN2
SLC10A6	9.29892568318494e-18	0.353878718461209	0.368	0.098	1.22913199680339e-13	SLC10A6
RTKN	9.38650443523231e-18	0.266809724272006	0.312	0.073	1.24070815624901e-13	RTKN
SH3BGRL3	1.08810431911406e-17	0.363331340528263	0.931	0.701	1.43825628900496e-13	SH3BGRL3
GLIPR1	1.10151181568527e-17	-0.304156465918355	0	0.23	1.45597831797278e-13	GLIPR1
DPT	1.44611927467414e-17	-1.0678835080728	0.132	0.354	1.91148045726427e-13	DPT
RBPMS2	1.46870746498627e-17	-0.288745144377102	0	0.228	1.94133752721885e-13	RBPMS2
PCP4L1	1.49432861816584e-17	0.465782731626068	0.576	0.264	1.97520356749161e-13	PCP4L1
RCN1	1.53538171350327e-17	-0.420078515584747	0.097	0.426	2.02946754890862e-13	RCN1
SPEG	1.95723944552146e-17	-0.268397098784492	0	0.227	2.58707909909026e-13	SPEG
CALM1	1.96063556268159e-17	0.418075431898459	1	0.974	2.59156808675253e-13	CALM1
ADD3	2.08954803753406e-17	0.409610001844326	0.535	0.224	2.76196459601251e-13	ADD3
PDE5A	2.27808753752534e-17	-0.266803914504025	0	0.226	3.011176107101e-13	PDE5A
HJURP	2.30131642287603e-17	0.286026063120688	0.34	0.129	3.04188004775754e-13	HJURP
MRVI1	2.65112832356067e-17	-0.271368869173649	0	0.225	3.50426141808249e-13	MRVI1
SORL1	2.7419366667432e-17	-0.269019828436167	0	0.225	3.62429188610116e-13	SORL1
LAPTM4A	2.8353573323557e-17	0.342479696548228	1	0.979	3.74777532190777e-13	LAPTM4A
MT-ND2	3.4329444243932e-17	-0.39809714562577	0.993	0.992	4.53766594016293e-13	MT-ND2
S100A13	3.46083549994324e-17	0.383178049156116	0.875	0.71	4.57453236382498e-13	S100A13
SH3GLB1	3.5665962500531e-17	0.363150477853563	0.785	0.646	4.71432692332019e-13	SH3GLB1
KCNAB1	3.58883703131834e-17	-0.290777665402024	0	0.223	4.74372478799658e-13	KCNAB1
MAP1B	4.01707110867254e-17	-0.679810000055436	0.583	0.671	5.30976459144336e-13	MAP1B
PALMD	4.56727791446304e-17	0.348206118977468	0.222	0.032	6.03702794733725e-13	PALMD
PRKCDBP	5.27981374080902e-17	0.38588953848682	0.979	0.828	6.97885780260136e-13	PRKCDBP
PERP	5.45503751451554e-17	-0.328076485506152	0.007	0.256	7.21046858668664e-13	PERP
TMOD2	5.51801636485008e-17	0.263983828833439	0.306	0.069	7.29371403105884e-13	TMOD2
HACD1	5.70510835899269e-17	-0.405395744449168	0.056	0.354	7.54101222891654e-13	HACD1
CTNNAL1	5.96033210762785e-17	0.255254012063099	0.285	0.073	7.8783669798625e-13	CTNNAL1
S100A4	7.33849148101258e-17	-0.872794757197767	0.285	0.545	9.70001803960243e-13	S100A4
MFGE8	7.54994532299757e-17	-0.699995737002514	0.729	0.823	9.97951772793819e-13	MFGE8
EFNA1	7.83676042264621e-17	0.283431297917976	0.278	0.062	1.03586299266538e-12	EFNA1
FSTL3	9.06575346850853e-17	-0.323591445482631	0.021	0.288	1.19831129346746e-12	FSTL3
MCAM	9.30590311550622e-17	-0.411857041091381	0.028	0.296	1.23005427380761e-12	MCAM
KLF4	1.08631440528566e-16	0.445431042517738	0.944	0.69	1.43589038090659e-12	KLF4
SERPINE1	1.08969981402522e-16	-0.665882730485481	0.076	0.388	1.44036521417854e-12	SERPINE1
PKM	1.46889300740718e-16	-0.42632651710433	0.806	0.921	1.94158277719081e-12	PKM
FUS	1.47389088488584e-16	0.375937620813415	0.917	0.779	1.9481889716421e-12	FUS
NPL	1.66433768609102e-16	0.26230404123139	0.201	0.025	2.19992155347511e-12	NPL
CYGB	1.82053463279272e-16	-0.998268956992989	0.042	0.312	2.40638267762541e-12	CYGB
NOTCH1	1.82383119067865e-16	0.268312730566975	0.292	0.068	2.41074006783904e-12	NOTCH1
KCTD12	1.82389915434209e-16	0.355907259054633	0.389	0.112	2.41082990220937e-12	KCTD12
OAT	2.30733282216445e-16	-0.497454693927424	0.556	0.786	3.04983252433698e-12	OAT
FSCN1	2.32025886092407e-16	0.342749260889854	0.312	0.076	3.06691816236943e-12	FSCN1
FMO1	2.34621581461827e-16	0.340680303365621	0.347	0.108	3.10122806376242e-12	FMO1
STK17B	2.42830874145564e-16	-0.318739912026157	0.014	0.266	3.20973849445606e-12	STK17B
BIK	3.72903294096685e-16	0.272330633772389	0.326	0.101	4.92903574136999e-12	BIK
SNRK	4.06539144848354e-16	0.339881877921414	0.472	0.275	5.37363441660554e-12	SNRK
FLI1	4.36870286336415e-16	0.336187586437645	0.326	0.105	5.77455144479473e-12	FLI1
NNMT	4.83007903926326e-16	-0.259218895013641	0	0.209	6.38439847409817e-12	NNMT
COL14A1	5.95648040955192e-16	-0.520686138516258	0.056	0.346	7.87327580534572e-12	COL14A1
AMOTL1	6.17024938463586e-16	0.318479245455234	0.451	0.245	8.15583563661168e-12	AMOTL1
NUPR1	6.64169049019479e-16	-0.788466541191401	0.819	0.883	8.77898648993947e-12	NUPR1
PDGFD	6.84866940309797e-16	-0.277611021246089	0.007	0.242	9.05257121701489e-12	PDGFD
PAMR1	7.41754327976204e-16	-0.283577525615488	0	0.207	9.80450870718946e-12	PAMR1
CAMK1	8.30395578091692e-16	-0.37652123398596	0.236	0.579	1.0976168751216e-11	CAMK1
BST2	8.60167634458433e-16	0.489472564124009	0.743	0.475	1.13696957922716e-11	BST2
NPTN	8.86970119939899e-16	-0.421862517887676	0.285	0.612	1.17239710453656e-11	NPTN
MAGED2	9.2279939989616e-16	-0.40117454662668	0.097	0.404	1.21975624678274e-11	MAGED2
PDGFRL	9.3823559604791e-16	-0.367501402774607	0.007	0.24	1.24015981085613e-11	PDGFRL
